query_time,place_id,lat,lon,bikes,empty_docks,docks
2022-06-02T00:14:39.780879,BikePoints_84,51.515937,-0.111778,0,25,25
2022-06-02T00:14:39.780879,BikePoints_85,51.500647,-0.0786,28,13,41
2022-06-02T00:14:39.780879,BikePoints_86,51.489479,-0.115156,18,6,24
2022-06-02T00:14:39.780879,BikePoints_87,51.516468,-0.079684,6,10,16
2022-06-02T00:14:39.780879,BikePoints_88,51.518587,-0.132053,15,10,25
2022-06-02T00:14:39.780879,BikePoints_89,51.52625,-0.123509,10,8,19
2022-06-02T00:14:39.780879,BikePoints_90,51.533019,-0.139174,18,9,27
2022-06-02T00:14:39.780879,BikePoints_91,51.493686,-0.111014,20,0,20
2022-06-02T00:14:39.780879,BikePoints_92,51.498898,-0.10044,13,28,41
2022-06-02T00:14:39.780879,BikePoints_93,51.534408,-0.109025,10,27,37
2022-06-02T00:14:39.780879,BikePoints_94,51.495061,-0.085814,27,0,28
2022-06-02T00:14:39.780879,BikePoints_95,51.520841,-0.09734,2,13,15
2022-06-02T00:14:39.780879,BikePoints_96,51.53095,-0.078505,13,11,26
2022-06-02T00:14:39.780879,BikePoints_97,51.497924,-0.183834,11,7,18
2022-06-02T00:14:39.780879,BikePoints_98,51.525542,-0.138231,34,18,54
2022-06-02T00:14:39.780879,BikePoints_99,51.514577,-0.158264,11,3,16
2022-06-02T00:14:39.780879,BikePoints_100,51.490435,-0.122806,2,22,24
2022-06-02T00:14:39.780879,BikePoints_101,51.511553,-0.09294,2,20,22
2022-06-02T00:14:39.780879,BikePoints_102,51.513406,-0.076793,0,17,17
2022-06-02T00:14:39.780879,BikePoints_103,51.504723,-0.192538,3,15,18
2022-06-02T00:14:39.780879,BikePoints_104,51.511594,-0.077121,28,6,34
2022-06-02T00:14:39.780879,BikePoints_105,51.515529,-0.19024,17,9,26
2022-06-02T00:14:39.780879,BikePoints_106,51.514105,-0.147301,0,21,21
2022-06-02T00:14:39.780879,BikePoints_107,51.526008,-0.096317,5,14,20
2022-06-02T00:14:39.780879,BikePoints_108,51.498125,-0.132102,25,4,29
2022-06-02T00:14:39.780879,BikePoints_109,51.515631,-0.132328,43,13,57
2022-06-02T00:14:39.780879,BikePoints_110,51.533043,-0.172528,10,7,17
2022-06-02T00:14:39.780879,BikePoints_111,51.510017,-0.157275,25,2,28
2022-06-02T00:14:39.780879,BikePoints_113,51.496462,-0.183289,18,1,19
2022-06-02T00:14:39.780879,BikePoints_114,51.524517,-0.158963,4,18,22
2022-06-02T00:14:39.780879,BikePoints_115,51.514233,-0.073537,5,29,34
2022-06-02T00:14:39.780879,BikePoints_116,51.514499,-0.141423,3,18,21
2022-06-02T00:14:39.780879,BikePoints_117,51.49288,-0.114934,25,0,25
2022-06-02T00:14:39.780879,BikePoints_118,51.495827,-0.135478,6,7,13
2022-06-02T00:14:39.780879,BikePoints_119,51.525893,-0.090847,6,12,18
2022-06-02T00:14:39.780879,BikePoints_120,51.515735,-0.09308,0,17,17
2022-06-02T00:14:39.780879,BikePoints_121,51.518913,-0.156166,1,21,22
2022-06-02T00:14:39.780879,BikePoints_122,51.521113,-0.078869,21,2,23
2022-06-02T00:14:39.780879,BikePoints_123,51.52836,-0.104724,9,9,18
2022-06-02T00:14:39.780879,BikePoints_124,51.496544,-0.150905,19,1,20
2022-06-02T00:14:39.780879,BikePoints_125,51.500694,-0.094524,3,18,21
2022-06-02T00:14:39.780879,BikePoints_126,51.517821,-0.096496,11,41,52
2022-06-02T00:14:39.780879,BikePoints_127,51.517008,-0.093885,0,17,17
2022-06-02T00:14:39.780879,BikePoints_128,51.495362,-0.185296,9,13,22
2022-06-02T00:14:39.780879,BikePoints_129,51.511897,-0.137043,1,17,18
2022-06-02T00:14:39.780879,BikePoints_130,51.509506,-0.075459,6,17,24
2022-06-02T00:14:39.780879,BikePoints_131,51.533005,-0.136792,4,12,16
2022-06-02T00:14:39.780879,BikePoints_132,51.523648,-0.074754,17,21,38
2022-06-02T00:14:39.780879,BikePoints_133,51.501364,-0.191462,1,17,18
2022-06-02T00:14:39.780879,BikePoints_134,51.504904,-0.06797,9,11,20
2022-06-02T00:14:39.780879,BikePoints_135,51.52326,-0.104708,11,8,21
2022-06-02T00:14:39.780879,BikePoints_136,51.511961,-0.097441,0,32,32
2022-06-02T00:14:39.780879,BikePoints_138,51.512276,-0.157436,7,12,19
2022-06-02T00:14:39.780879,BikePoints_139,51.494881,-0.117974,10,8,18
2022-06-02T00:14:39.780879,BikePoints_140,51.520962,-0.085634,2,31,33
2022-06-02T00:14:39.780879,BikePoints_141,51.515308,-0.147203,1,28,29
2022-06-02T00:14:39.780879,BikePoints_142,51.493724,-0.198286,22,2,24
2022-06-02T00:14:39.780879,BikePoints_143,51.496886,-0.161203,11,13,24
2022-06-02T00:14:39.780879,BikePoints_144,51.48894,-0.111435,31,16,47
2022-06-02T00:14:39.780879,BikePoints_145,51.500743,-0.202759,20,4,24
2022-06-02T00:14:39.780879,BikePoints_146,51.488365,-0.129361,1,34,35
2022-06-02T00:14:39.780879,BikePoints_148,51.492111,-0.138364,14,2,16
2022-06-02T00:14:39.780879,BikePoints_149,51.484788,-0.110683,10,7,18
2022-06-02T00:14:39.780879,BikePoints_150,51.497056,-0.168917,13,14,28
2022-06-02T00:14:39.780879,BikePoints_152,51.49217,-0.101536,21,0,21
2022-06-02T00:14:39.780879,BikePoints_153,51.511933,-0.174411,21,4,27
2022-06-02T00:14:39.780879,BikePoints_154,51.503791,-0.112824,20,13,35
2022-06-02T00:14:39.780879,BikePoints_155,51.495866,-0.191933,14,5,19
2022-06-02T00:14:39.780879,BikePoints_156,51.494436,-0.092921,16,17,33
2022-06-02T00:14:39.780879,BikePoints_157,51.500397,-0.193068,2,35,37
2022-06-02T00:14:39.780879,BikePoints_158,51.490853,-0.19617,10,8,18
2022-06-02T00:14:39.780879,BikePoints_160,51.506633,-0.131773,2,16,20
2022-06-02T00:14:39.780879,BikePoints_161,51.492345,-0.141334,15,1,16
2022-06-02T00:14:39.780879,BikePoints_162,51.517606,-0.121328,2,17,20
2022-06-02T00:14:39.780879,BikePoints_163,51.493184,-0.167894,24,2,27
2022-06-02T00:14:39.780879,BikePoints_164,51.515607,-0.183118,16,0,16
2022-06-02T00:14:39.780879,BikePoints_165,51.517932,-0.183716,2,13,15
